ボーン名	フレーム	位置X	位置Y	位置Z	回転X	回転Y	回転Z	X_x1	X_y1	X_x2	X_y2	Y_x1	Y_y1	Y_x2	Y_y2	Z_x1	Z_y1	Z_x2	Z_y2	R_x1	R_y1	R_x2	R_y2
右ひじ	2517	0	0	0	0	0	0	45	0	46	127	45	0	46	127	0	0	46	127	0	0	46	127
右手捩	2517	0	0	0	-0.077167	-0.058603	-0.00172	45	0	46	127	45	0	46	127	0	0	46	127	0	0	46	127
下半身	2517	0	0	0	-11.845256	56.532345	7.187019	34	0	100	127	34	0	100	127	0	0	100	127	0	0	100	127
右足ＩＫ	2517	7.318696	0.671956	-7.447812	-31.531748	36.296394	14.289704	20	20	67	127	20	20	67	127	0	20	67	127	0	20	67	127
グルーブ	2517	0	-0.65	0	0	0	0	20	20	107	107	22	0	64	127	0	20	107	107	0	20	107	107
センター	2520	6.000003	0	-4.25	0	0	0	28	0	64	127	20	20	107	107	0	20	107	107	0	20	107	107
上半身	2520	0	0	0	-0.373642	62.456631	-1.299512	34	0	100	127	34	0	100	127	0	0	100	127	0	0	100	127
上半身2	2520	0	0	0	0	8.021409	0	34	0	100	127	34	0	100	127	0	0	100	127	0	0	100	127
首	2520	0	0	0	0	-25.783102	0	34	0	100	127	34	0	100	127	0	0	100	127	0	0	100	127
頭	2520	0	0	0	-7.448452	-17.188736	-0.000001	34	0	100	127	34	0	100	127	0	0	100	127	0	0	100	127
左肩	2520	0	0	0	29.749161	-0.312931	-5.905884	20	20	50	127	20	20	50	127	0	20	50	127	0	20	50	127
左腕	2520	0	0	0	55.191952	35.75161	11.452734	20	20	50	127	20	20	50	127	0	20	50	127	0	20	50	127
左腕捩	2520	0	0	0	8.639378	-6.644126	-0.236527	20	20	50	127	20	20	50	127	0	20	50	127	0	20	50	127
左ひじ	2520	0	0	0	32.267036	123.762306	56.856094	20	20	50	127	20	20	50	127	0	20	50	127	0	20	50	127
左手捩	2520	0	0	0	21.928064	-17.976269	-4.030564	20	20	50	127	20	20	50	127	0	20	50	127	0	20	50	127
左手首	2520	0	0	0	24.961124	-30.168318	8.301895	20	20	50	127	20	20	50	127	0	20	50	127	0	20	50	127
右肩	2520	0	0	0	0	8.021408	0	45	0	46	127	45	0	46	127	0	0	46	127	0	0	46	127
右腕	2520	0	0	0	0.253063	0.392467	39.53231	45	0	46	127	45	0	46	127	0	0	46	127	0	0	46	127
右腕捩	2520	0	0	0	-0.083105	-0.063593	0.002683	45	0	46	127	45	0	46	127	0	0	46	127	0	0	46	127
右手捩	2520	0	0	0	-0.08335	-0.063298	-0.001855	45	0	46	127	45	0	46	127	0	0	46	127	0	0	46	127
左親指０	2520	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左親指１	2520	0	0	0	-13.442203	-11.718372	1.385713	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左親指２	2520	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指０	2520	0	0	0	-5.844822	-7.274663	0.55295	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指１	2520	0	0	0	-11.18641	5.443448	1.591962	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指２	2520	0	0	0	-9.679163	6.607776	2.244653	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指１	2520	0	0	0	2.571246	-3.247802	5.696434	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指２	2520	0	0	0	0	0	31.512653	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指３	2520	0	0	0	0	0	6.875496	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指１	2520	0	0	0	2.588572	-2.247763	3.956103	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指２	2520	0	0	0	0.000036	-0.000109	36.669212	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指３	2520	0	0	0	0	0	10.313295	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指１	2520	0	0	0	3.892715	-2.421918	12.52315	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指２	2520	0	0	0	0	0	27.501896	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指３	2520	0	0	0	0	0	5.156643	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指１	2520	0	0	0	6.136662	-4.229662	22.462242	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指２	2520	0	0	0	0	0	16.787601	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指３	2520	0	0	0	0	0	5.156643	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
下半身	2520	0	0	0	-11.845256	56.532345	7.187019	34	0	100	127	34	0	100	127	0	0	100	127	0	0	100	127
左足	2520	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左足ＩＫ	2520	5.368788	0	-4.396945	0	45.836617	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右足ＩＫ	2520	7.318696	0.671956	-7.447812	-31.531748	36.296394	14.289704	20	20	67	127	20	20	67	127	0	20	67	127	0	20	67	127
グルーブ	2520	0	-0.65	0	0	0	0	20	20	107	107	22	0	64	127	0	20	107	107	0	20	107	107
センター	2570	-6.249995	0	-1.650001	0	0	0	20	20	64	127	20	20	107	107	0	20	107	107	0	20	107	107
上半身	2570	0	0	0	0	-25.783098	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
上半身2	2570	0	0	0	0	8.021407	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
首	2570	0	0	0	0	7.448449	-4.583661	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
頭	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左肩	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕捩	2570	0	0	0	0.08311	-0.063591	0.002503	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左ひじ	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手捩	2570	0	0	0	0.083348	-0.063301	-0.001947	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手首	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右肩	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右腕	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右腕捩	2570	0	0	0	-0.083105	-0.063593	0.002683	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右ひじ	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右手捩	2570	0	0	0	-0.08335	-0.063298	-0.001855	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左親指０	2570	0	0	0	1.035357	2.745842	-6.005626	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左親指１	2570	0	0	0	-12.742822	-10.600182	-15.130116	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左親指２	2570	0	0	0	-40.772583	-52.543579	5.790708	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指０	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指１	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指２	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指１	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指２	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指３	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指１	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指２	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指３	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指１	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指２	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指３	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指１	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指２	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指３	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
下半身	2570	0	0	0	0	-36.096336	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左足	2570	0	0	0	-3.475981	-18.512091	2.217036	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左足ＩＫ	2570	-11.386636	0.79749	-0.025581	-40.680023	-24.637196	-0.000009	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右足ＩＫ	2570	-3.649995	0	-3.450001	0	-32.658592	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右手首	2570	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左肩	2573	0	0	0	0	12.605065	0	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
左腕	2573	0	0	0	13.621469	4.785008	-21.135878	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
左腕捩	2573	0	0	0	-29.329353	25.945372	-7.871044	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
左ひじ	2573	0	0	0	30.186968	130.006973	60.096371	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
左手捩	2573	0	0	0	0.083348	-0.063301	-0.001947	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
左手首	2573	0	0	0	21.928192	4.767698	-15.596318	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
右肩	2573	0	0	0	0	-18.907593	0	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
右腕	2573	0	0	0	23.916464	-8.581264	31.926588	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
右腕捩	2573	0	0	0	-29.32156	-25.953194	7.904563	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
右ひじ	2573	0	0	0	36.271931	-104.927597	-46.178429	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
右手捩	2573	0	0	0	-0.089105	-0.067669	-0.00198	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
右手首	2573	0	0	0	23.597042	-5.214181	15.42358	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
センター	2577	-6.249995	0	-1.650001	0	0	0	20	20	64	127	20	20	107	107	0	20	64	127	0	20	107	107
上半身	2577	0	0	0	0	-25.783098	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
上半身2	2577	0	0	0	0	8.021407	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
首	2577	0	0	0	0	7.448449	-4.583661	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
頭	2577	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左親指０	2577	0	0	0	1.035357	2.745842	-6.005626	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左親指１	2577	0	0	0	-12.742822	-10.600182	-15.130116	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左親指２	2577	0	0	0	-40.772583	-52.543579	5.790708	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左人指１	2577	0	0	0	-2.50435	-1.391598	-37.784672	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左人指２	2577	0	0	0	-0.000088	-0.000073	-100.840454	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左人指３	2577	0	0	0	0.000105	-0.000046	-47.555496	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左中指１	2577	0	0	0	0.941725	0.653039	-41.247513	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左中指２	2577	0	0	0	0	0	-104.278214	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左中指３	2577	0	0	0	0	0	-48.701279	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左薬指１	2577	0	0	0	-0.245791	-0.646684	-40.69109	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左薬指２	2577	0	0	0	-0.000012	-0.000162	-98.548645	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左薬指３	2577	0	0	0	0	0	-47.555496	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左小指１	2577	0	0	0	3.378756	2.169888	-29.16478	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左小指２	2577	0	0	0	-0.000073	-0.000088	-79.641037	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左小指３	2577	0	0	0	0.000094	-0.000066	-69.90078	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指０	2577	0	0	0	1.035357	-2.745842	6.005626	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指１	2577	0	0	0	-12.742822	10.600182	15.130116	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指２	2577	0	0	0	-40.772583	52.543579	-5.790708	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指１	2577	0	0	0	-2.50435	1.391598	37.784672	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指２	2577	0	0	0	-0.000088	0.000073	100.840454	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指３	2577	0	0	0	0.000105	0.000046	47.555496	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指１	2577	0	0	0	0.941725	-0.653039	41.247513	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指２	2577	0	0	0	0	0	104.278214	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指３	2577	0	0	0	0	0	48.701279	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指１	2577	0	0	0	-0.245791	0.646684	40.69109	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指２	2577	0	0	0	-0.000012	0.000162	98.548645	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指３	2577	0	0	0	0	0	47.555496	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指１	2577	0	0	0	3.378756	-2.169888	29.16478	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指２	2577	0	0	0	-0.000073	0.000088	79.641037	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指３	2577	0	0	0	0.000094	0.000066	69.90078	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
下半身	2577	0	0	0	0	-36.096336	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左ひざ	2577	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左足首	2577	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右ひざ	2577	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右足首	2577	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左足ＩＫ	2577	-11.386636	0.79749	-0.025581	-40.680023	-24.637196	-0.000009	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
ﾈｸﾀｲ１	2577	0	0	0	-1.115337	-2.330522	-0.496335	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
ﾈｸﾀｲ２	2577	0	0	0	-8.553172	0.027139	-0.537609	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
ﾈｸﾀｲ３	2577	0	0	0	11.341899	3.000188	-1.511553	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
ﾈｸﾀｲ４	2577	0	0	0	0.321215	0.236712	2.997721	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右つま先	2577	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左つま先	2577	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右髪２	2577	0	0	0	5.099885	-3.799344	9.189846	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右髪３	2577	0	0	0	-0.603723	-7.827878	8.735811	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右髪４	2577	0	0	0	7.642522	-8.41005	12.856217	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右髪５	2577	0	0	0	-8.845528	0.743977	-1.884983	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右髪６	2577	0	0	0	-2.981197	-13.949981	-24.790449	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右髪７	2577	0	0	0	5.232668	-1.857216	-0.90118	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右髪８	2577	0	0	0	-3.038819	-0.872994	8.437872	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左髪２	2577	0	0	0	32.524937	16.643799	8.301425	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左髪３	2577	0	0	0	6.294167	-12.456733	-9.911325	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左髪４	2577	0	0	0	-7.615437	-18.098228	5.42274	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左髪５	2577	0	0	0	-2.23098	-13.878021	-1.789459	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左髪６	2577	0	0	0	0.496611	-7.735779	19.311285	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左髪７	2577	0	0	0	-30.249704	-8.252597	12.207418	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左髪８	2577	0	0	0	-21.867886	7.233409	-8.1409	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
グルーブ	2578	0	-0.7	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
左足ＩＫ	2579	-9.993049	0.724002	-0.025581	-45.824169	-8.43512	-23.447536	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左肩	2580	0	0	0	0	12.605065	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕	2580	0	0	0	13.621469	4.785008	-21.135878	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕捩	2580	0	0	0	-29.329338	25.945353	-7.871034	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左ひじ	2580	0	0	0	30.186968	130.006973	60.096371	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手捩	2580	0	0	0	0.077165	-0.058605	-0.001799	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手首	2580	0	0	0	21.928192	4.767698	-15.596318	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右肩	2580	0	0	0	0	-18.907593	0	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
右腕	2580	0	0	0	23.916464	-8.581264	31.926588	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
右腕捩	2580	0	0	0	-29.32156	-25.953194	7.904563	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
右ひじ	2580	0	0	0	36.271931	-104.927597	-46.178429	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
右手捩	2580	0	0	0	-0.08335	-0.063298	-0.001855	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
右手首	2580	0	0	0	23.597042	-5.214181	15.42358	33	0	94	127	33	0	94	127	0	0	94	127	0	0	94	127
右足ＩＫ	2581	-3.649995	0	-3.450001	0	-32.658592	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左足ＩＫ	2583	-4.822519	1.464261	-1.899417	-17.434511	-35.133457	-4.795243	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
センター	2586	-1.949996	0	-3.1	0	0	0	64	0	87	87	20	20	107	107	0	0	87	87	0	20	107	107
右足ＩＫ	2586	-2.77088	0.363554	-3.76283	-13.250258	3.211842	6.869747	48	0	107	107	48	0	107	107	0	0	107	107	0	0	107	107
グルーブ	2586	0	0.05	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
下半身	2589	0	0	0	0	21.772394	0	38	0	107	107	38	0	107	107	0	0	107	107	0	0	107	107
左足	2589	0	0	0	-3.475981	-18.512091	2.217036	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右足	2589	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左足ＩＫ	2589	2.933275	0.449651	-4.710172	-16.499762	-16.751688	2.594321	20	20	87	127	20	20	87	127	0	20	87	127	0	20	87	127
右足ＩＫ	2589	-1.972693	0.000001	-3.298634	0	22.345337	0	20	20	74	127	20	20	74	127	0	20	74	127	0	20	74	127
左親指０	2591	0	0	0	-0.344381	-0.435422	0.142831	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
左親指１	2591	0	0	0	-6.083215	-2.994313	-0.996952	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
左親指２	2591	0	0	0	-5.4998	-3.80988	-1.415856	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
左人指１	2591	0	0	0	1.40219	1.006726	-12.597695	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
左人指２	2591	0	0	0	0	0	-18.334602	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
左人指３	2591	0	0	0	0	0	-9.740323	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
左中指１	2591	0	0	0	0.941785	0.653026	-8.016001	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
左中指２	2591	0	0	0	0.000024	0.000112	-24.06422	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
左中指３	2591	0	0	0	0	0	-8.594402	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
左薬指１	2591	0	0	0	1.203722	0.297782	-5.738012	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
左薬指２	2591	0	0	0	0	0	-20.053516	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
左薬指３	2591	0	0	0	0	0	-12.605036	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
左小指１	2591	0	0	0	0	0	0	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
左小指２	2591	0	0	0	0	0	-13.922842	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
左小指３	2591	0	0	0	0	0	-12.032087	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
右親指０	2591	0	0	0	-0.344381	0.435422	-0.142831	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
右親指１	2591	0	0	0	-6.083215	2.994313	0.996952	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
右親指２	2591	0	0	0	-5.4998	3.80988	1.415856	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
右人指１	2591	0	0	0	1.40219	-1.006726	12.597695	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
右人指２	2591	0	0	0	0	0	18.334602	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
右人指３	2591	0	0	0	0	0	9.740323	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
右中指１	2591	0	0	0	0.941785	-0.653026	8.016001	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
右中指２	2591	0	0	0	0.000024	-0.000112	24.06422	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
右中指３	2591	0	0	0	0	0	8.594402	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
右薬指１	2591	0	0	0	1.203722	-0.297782	5.738012	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
右薬指２	2591	0	0	0	0	0	20.053516	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
右薬指３	2591	0	0	0	0	0	12.605036	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
右小指１	2591	0	0	0	0	0	0	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
右小指２	2591	0	0	0	0	0	13.922842	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
右小指３	2591	0	0	0	0	0	12.032087	48	0	76	127	48	0	76	127	0	0	76	127	0	0	76	127
右足	2592	0	0	0	2.542158	8.778945	4.981465	37	0	107	107	37	0	107	107	0	0	107	107	0	0	107	107
右足ＩＫ	2592	-1.697347	0.363925	-3.947737	-13.541145	33.118607	-8.684505	37	0	107	107	37	0	107	107	0	0	107	107	0	0	107	107
左足	2593	0	0	0	17.186792	0.247792	-0.045791	20	20	73	127	20	20	73	127	0	20	73	127	0	20	73	127
左足ＩＫ	2593	3.375003	0	-4.100001	0	0	0	20	20	73	127	20	20	73	127	0	20	73	127	0	20	73	127
グルーブ	2593	0	-0.7	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
センター	2594	2.400002	0	-3.65	0	0	0	40	40	87	87	20	20	107	107	0	40	64	127	0	20	107	107
上半身	2594	0	0	0	-8.593933	26.362562	1.63228	20	20	86	127	20	20	86	127	0	20	86	127	0	20	86	127
上半身2	2594	0	0	0	-7.434967	-4.554475	1.26971	20	20	86	127	20	20	86	127	0	20	86	127	0	20	86	127
首	2594	0	0	0	5.03512	-12.623353	-4.171855	20	20	86	127	20	20	86	127	0	20	86	127	0	20	86	127
頭	2594	0	0	0	-0.000001	-12.032108	-6.302531	20	20	86	127	20	20	86	127	0	20	86	127	0	20	86	127
右足ＩＫ	2595	1.102653	0.363925	-3.947737	-6.742635	32.075668	-8.500525	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
下半身	2597	0	0	0	0	23.579409	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左足	2597	0	0	0	0	0	0	29	0	107	107	29	0	107	107	0	0	107	107	0	0	107	107
左足ＩＫ	2597	3.612927	0.453776	-4.661121	-16.613289	10.359337	-0.249267	29	0	107	107	29	0	107	107	0	0	107	107	0	0	107	107
グルーブ	2597	0	0.1	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
左肩	2598	0	0	0	-8.594364	-12.032112	0	95	0	107	107	95	0	107	107	0	0	107	107	0	0	107	107
左腕	2598	0	0	0	-15.331864	12.162606	-1.88017	95	0	107	107	95	0	107	107	0	0	107	107	0	0	107	107
左腕捩	2598	0	0	0	0.076945	-0.058874	0.00232	95	0	107	107	95	0	107	107	0	0	107	107	0	0	107	107
左ひじ	2598	0	0	0	0	0	0	95	0	107	107	95	0	107	107	0	0	107	107	0	0	107	107
左手首	2598	0	0	0	0.121354	-0.273462	-10.882387	95	0	107	107	95	0	107	107	0	0	107	107	0	0	107	107
右肩	2598	0	0	0	0	5.729577	0	42	0	107	107	42	0	107	107	0	0	107	107	0	0	107	107
右腕	2598	0	0	0	23.160391	-17.768934	0.867832	42	0	107	107	42	0	107	107	0	0	107	107	0	0	107	107
